USER_ID,SITE_NAME,POSA_CONTINENT,USER_LOCATION_COUNTRY,USER_LOCATION_REGION
884408,2,3,66,321
884440,40,3,66,442
884445,2,3,66,174
884465,2,3,66,174
884466,37,1,69,931
884483,2,3,66,351
884506,2,3,46,157
884513,2,3,66,174
884525,11,3,205,155
884547,2,3,66,258
884552,2,3,66,348
884568,2,3,66,220
884588,2,3,66,448
884596,2,3,66,447
884605,2,3,71,0
884609,2,3,66,174
884617,18,2,119,0
884634,2,3,66,315
884637,11,3,205,354
884649,2,3,66,356
884650,2,3,66,462
884682,2,3,66,442
884685,2,3,66,392
884688,2,3,181,238
884707,2,3,66,174
884753,2,3,66,174
884758,2,3,66,356
884759,2,3,66,174
884765,40,3,66,356
884767,2,3,66,346
884792,2,3,66,348
884816,2,3,66,348
884845,2,3,103,45
884849,2,3,66,348
884855,2,3,231,48
884864,2,3,66,294
884887,2,3,66,174
884915,2,3,66,321
884930,2,3,215,554
884940,2,3,93,72
884963,2,3,66,174
884973,2,3,66,174|189
884991,2,3,66,258
884999,2,3,209,221
885050,2,3,66,293|448
885064,2,3,154,535
885070,2,3,66,258
885072,2,3,66,220
885076,2,3,66,462
885080,2,3,66,442
885081,2,3,66,447
885093,2,3,66,174
885112,11,3,205,339
885120,2,3,66,153
885178,2,3,57,342
885196,2,3,66|162,12|321
885203,34,3,205,354
885243,2,3,66,220
885246,2,3,66,226
885263,2,3,66,318
885289,2,3,119,0
885304,2,3,66,196
885331,2,3,231,69
885357,2,3,66|205,220|354
885370,2,3,66,311
885377,2,3,66,356
885387,2,3,66,174
885393,2,3,130,759
885410,2,3,66,351
885430,11,3,205,354
885431,2,3,66,348
885469,2,3,66,311
885470,2,3,68,335
885505,2,3,66,363
885511,2,3,66,174
885545,2,3,218,26
885550,2,3,66,363
885556,2,3,66,184
885592,2,3,66,184
885597,11,3,205,135
885617,11,3,205,354
885618,2,3,66,337
885619,2,3,66,189
885624,11,3,205,135
885645,2,3,66,174
885659,11,3,205,354
885680,2,3,66,174
885698,2,3,66,174
885762,2,3,66,442
885767,2,3,30,21
885808,2,3,66,337
885827,2,3,66,174
885835,2,3,215,646
885850,2,3,3,50
885857,2,3,66,220
885876,2,3,66,442
885878,37,1,69,976
885891,2,3,66,403
885911,2,3,66,174
885918,2,3,66,442
885922,2,3,66,348
885933,2,3,215,646
885935,2,3,66,351
885957,11,3,205,385
885989,2,3,24,88
885996,2,3,66,435
885999,2,3,66,462
886023,2,3,66,174
886033,2,3,66,346
886034,11,3,205,354
886036,2,3,66,174
886051,2,3,66,467
886054,11,3,205,411
886098,2,3,66,220
886126,2,3,231,48
886127,2,3,66,337
886157,2,3,66,256
886169,2,3,66,149
886183,18,2,119,0
886189,2,3,66,174
886193,2,3,66,447
886205,2,3,230,145
886208,2,3,66,442
886212,2,3,66,311
886219,2,3,66,174
886224,2,3,66,348
886254,2,3,66,442
886273,2,3,66,467
886296,2,3,66,174
886309,2,3,66,174
886313,2,3,66,363
886314,2,3,66,260
886325,11,3,205,385
886328,2,3,66,174
886387,2,3,66,311
886406,2,3,80,38
886413,2,3,66,337
886456,2,3,66,462
886471,2,3,66,174
886545,2,3,66,174
886546,2,3,66,174
886551,2,3,66,363
886568,2,3,66,153
886579,2,3,66,189
886601,2,3,66,442
886606,2,3,66,311
886608,2,3,66,318
886651,2,3,66,196
886653,2,3,66,442
886706,2,3,66,351
886712,2,3,66,174
886716,11,3,205,155
886723,2,3,66,462
886740,2,3,149,290
886768,11,3,205,385
886769,2,3,66,184
886789,2,3,57,342
886823,2,3,66,288
886824,11,3,205,354
886835,2,3,66,318
886853,2,3,66,174
886858,2,3,66,337
886893,2,3,75,144
886901,11,3,205,354
886916,2,3,66,174
886933,2,3,66,153
886940,2,3,66,174
886955,2,3,182,416
886957,2,3,66,174
886966,11,3,66,153
886977,11,3,205,135
886990,2,3,215,553
886993,37,1,69,727
887016,2,3,66,226
887018,2,3,66,448
887025,2,3,66,184
887081,2,3,66,442
887082,2,3,66,448
887090,2,3,66,462
887093,2,3,66,321
887115,2,3,66,311
887117,2,3,66,321
887141,2,3,66,321
887143,2,3,3,50
887151,2,3,66,447
887156,2,3,1,166
887193,2,3,66,174|346|447
887227,11,3,205,354
887238,2,3,66,337|348
887257,2,3,66,174
887268,2,3,66,462
887273,2,3,179,410
887274,2,3,66,189
887282,2,3,66,435
887283,2,3,66,311
887317,2,3,66,174
887344,37,1,69,959
887377,2,3,66,448
887398,2,3,66,462
887423,2,3,66,174
887436,2,3,66,467
887441,37,1,69,965
887442,2,3,66,356
887445,2,3,66,435
887452,2,3,66,153
887462,2,3,66,174
887497,2,3,66,293
887501,2,3,66,337
887503,2,3,66,254
887508,11,3,205,135
887553,11,3,205,155
887566,2,3,66,318
887590,2,3,66,258
887593,2,3,66,196
887598,2,3,66,348
887624,2,3,66,447
887630,11,3,205,155
887636,2,3,215,646
887640,2,3,66,331
887643,2,3,66,348
887652,2,3,66,293
887655,11,3,205,354
887660,2,3,66,462
887695,2,3,66,435
887737,2,3,66,311
887754,2,3,229,407
887766,2,3,66,321
887771,18,2,119,0
887775,11,3,205,354
887806,2,3,66,184
887818,2,3,66,293
887822,2,3,66,153
887826,37,1,69,691
887827,2,3,66,174
887840,2,3,66,337
887855,11,3,202,154
887888,34,3,66|205,314|354
887911,35,2,70,47
887936,25,2,23,48
887956,2,3,66,467
888008,2,3,66,351
888014,2,3,3,50
888021,37,1,69,518
888040,2,3,66,403
888045,2,3,66,174
888066,2,3,66,174
888076,2,3,66|69,348|949
888085,2,3,66,258
888136,2,3,66,442
888165,37,1,69,675
888166,11,3,205,385
888173,2,3,66,363
888202,2,3,66,442
888206,2,3,66,331
888212,11,3,205,155
888220,11,3,205,155
888236,2,3,66,174
888242,2,3,66,348
888269,2,3,66,324
888277,2,3,215,678
888280,2,3,66,467
888301,2,3,66,442
888309,2,3,66,143
888310,2,3,66,318
888318,2,3,66,335
888331,2,3,66,442
888359,2,3,66,220
888430,2,3,66|195,196|991
888442,2,3,66,174
888459,11,3,205,354
888468,11,3,205,135
888477,2,3,66,184
888490,2,3,66,220
888532,2,3,66,462
888543,2,3,66,174
888544,2,3,66,322
888551,2,3,66,174
888565,2,3,66,442
888578,11,3,70,49
888604,2,3,80,38
888609,2,3,66,220
888610,2,3,1,318
888625,53,1,69,793
888629,2,3,66,363
888640,2,3,66,462
888658,2,3,66,226
888661,37,1,69,1007
888677,2,3,66,348
888690,2,3,66,352
888696,2,3,66,311
888698,2,3,66,174
888705,2,3,66,325
888755,2,3,66,220
888757,2,3,66,174
888789,2,3,66|215,256|553|646
888792,2,3,66,220
888793,2,3,66,174
888795,2,3,66,467
888804,2,3,66,174
888822,2,3,66,442
888826,2,3,66,174
888833,2,3,66,174
888881,2,3,66,324
888893,2,3,66,331
888897,11,3,66,435
888915,2,3,123,0
888932,2,3,66,226
888951,2,3,66,447
888957,2,3,66,348
888962,11,3,205,354
888989,37,1,69,695
888999,34,3,205,155
889035,2,3,66,462
889038,37,1,69,923
889050,2,3,133,32
889060,2,3,66,258
889119,2,3,0|63,226|480
889135,2,3,66,220
889137,11,3,205,155
889160,2,3,66,311
889172,37,1,46,347
889186,37,1,69,675
889188,2,3,66,184
889190,2,3,66,258
889192,2,3,66,153
889195,2,3,66,348
889206,2,3,66,351
889208,2,3,66,184
889253,2,3,66,442
889305,2,3,66,442
889367,2,3,66,196
889376,2,3,66,324
889384,2,3,66,226
889401,11,3,205,354
889410,2,3,66,184
889425,11,3,205,354
889441,2,3,231,82
889466,2,3,66,189
889471,2,3,66,174
889475,26,0,66,442
889499,2,3,66,220
889512,2,3,66,220|311
889513,2,3,66,174
889523,2,3,154,196
889538,2,3,66,196
889543,2,3,66,288
889544,2,3,66,325
889570,2,3,66,337
889589,2,3,66,220
889594,2,3,93,71
889608,2,3,215,783
889651,2,3,66,174
889685,2,3,66,322
889694,2,3,66,448
889697,2,3,66,220
889709,2,3,66,352
889737,2,3,66,256
889739,2,3,66,174
889751,34,3,66,448
889764,2,3,215,646
889781,2,3,231,81
889807,2,3,66,348
889811,2,3,66,174
889867,2,3,66,448
889873,2,3,66,467
889883,2,3,66,442
889894,2,3,66,174
889899,2,3,66,174
889902,2,3,66,442
889924,2,3,158,718
889926,11,3,205,135
889937,37,1,69,1010
889957,2,3,231,81
889970,2,3,66,337
889977,2,3,66,174
890006,11,3,205,354
890020,2,3,66,226
890024,2,3,149,290
890031,11,3,205,354
890044,2,3,66,189
890073,11,3,205,135
890100,2,3,202,269
890127,2,3,48,424
890140,37,1,69,793
890147,2,3,66,184
890164,2,3,66,442
890166,2,3,66,442
890182,2,3,66,348
890189,2,3,66,226
890200,2,3,19,38
890233,2,3,66,254
890249,2,3,66,348
890252,2,3,66,293
890253,2,3,66,256
890256,11,3,205,155
890273,34,3,205,354
890287,2,3,66,142
890298,2,3,66,174
890320,2,3,66,462
890341,2,3,66,337
890344,2,3,66,184
890348,2,3,66,174
890354,2,3,66,174
890359,2,3,66,442
890365,2,3,66,174
890367,35,2,70,47
890369,2,3,66,184
890375,11,3,205,155
890376,2,3,66,174
890377,2,3,66,351
890425,2,3,66,258
890427,13,1,46,347
890435,17,1,133,20
890446,2,3,12,790
890480,2,3,66,356
890498,37,1,69,778
890500,2,3,215,646
890532,2,3,66,462
890560,2,3,66,174
890582,11,3,205,354
890593,2,3,66,258
890605,2,3,66,174
890616,2,3,66,448
890620,33,2,194,38
890621,2,3,66,226|467
890626,30,4,195,991
890635,2,3,66,442
890638,2,3,66,448
890644,2,3,66,351
890645,2,3,66,174
890646,2,3,66,321
890654,2,3,66,258
890662,2,3,66,321
890673,2,3,66,174
890677,2,3,66,294
890682,2,3,66,442
890697,2,3,66,318
890700,2,3,12,921
890713,2,3,114,0
890718,2,3,66,448
890850,2,3,66,220
890868,11,3,205,354
890871,2,3,66,174
890893,2,3,66,220
890907,2,3,66,258
890915,2,3,182,393
890922,2,3,66,363
890957,2,3,66,348
890962,2,3,66,174
890963,2,3,66,258
891007,2,3,66,340
891057,2,3,66,220
891064,2,3,66|215,442|869
891065,2,3,66,174
891069,2,3,66|215,442|974
891079,30,4,195,548
891087,2,3,66,174
891096,2,3,66,348
891101,2,3,218,26
891112,2,3,66,462
891178,2,3,66,462
891183,2,3,66,462
891187,11,3,205,354
891201,2,3,66,174
891214,2,3,66,337
891218,2,3,16,154
891220,2,3,66,462
891240,2,3,198,208
891241,2,3,130|231,48|759
891260,2,3,66,184
891275,2,3,66,363
891293,2,3,66,462
891305,2,3,66,448
891308,2,3,66,348
891338,35,2,70,47
891341,2,3,66,314
891350,2,3,66,435
891357,2,3,66,153|311
891358,2,3,66|111,0|462
891383,2,3,66,196
891405,2,3,66,363
891431,2,3,80,41
891445,11,3,205,155
891453,11,3,133,20
891470,2,3,66,220
891471,2,3,66,442
891488,11,3,205,135
891499,2,3,66,363
891504,2,3,66|205,155|315|363
891506,11,3,205,354
891514,2,3,66,462
891523,2,3,66|103,45|258
891525,2,3,66,153
891538,2,3,66,442
891542,2,3,66,442
891570,2,3,66,174
891585,2,3,66,318
891663,2,3,66,220
891692,11,3,205,354
891699,2,3,46|66,244|346
891718,2,3,66,337
891750,11,3,205,354
891753,2,3,19,38
891757,2,3,19,62
891766,2,3,66,351
891772,2,3,66,331
891774,2,3,48,424
891797,2,3,66,288
891800,2,3,66,442
891817,2,3,66,196
891833,33,2,194,38
891885,11,3,205,354
891905,2,3,66,260
891931,2,3,66,442
891940,11,3,205,385
891949,2,3,66,442
891955,2,3,66,226
891964,11,3,215,715
891969,2,3,66,462
891980,2,3,66,174
891981,25,2,23,48
892004,2,3,66,442
892009,2,3,66,174
892030,2,3,66,348
892044,2,3,66,392
892052,2,3,66,189
892056,11,3,205,135
892066,2,3,66,348
892081,25,2,23,78
892092,2,3,66,351
892114,2,3,66,462
892118,2,3,66,346
892123,2,3,66,174
892124,2,3,66,332
892151,11,3,66|205,385|442
892166,2,3,66,184
892184,2,3,66,220
892187,2,3,66,467
892191,2,3,66,174
892197,2,3,66,348
892218,2,3,66,318
892224,2,3,228,39
892240,2,3,66,403
892248,2,3,66,220
892252,2,3,66,258|467
892277,2,3,66,184
892297,2,3,66,174
892312,2,3,66,260
892318,2,3,66,254
892338,2,3,66,294
892350,2,3,66,462
892370,11,3,205,385
892373,2,3,66,314
892378,25,2,23,48
892454,2,3,66,174
892475,2,3,66,153
892480,2,3,66,220
892539,2,3,66,174
892542,2,3,66,220
892565,2,3,66,467
892612,11,3,205,385
892622,2,3,66,321
892625,2,3,66,184
892664,2,3,66,258
892672,2,3,66,314
892697,2,3,66,220
892720,2,3,66,220
892725,2,3,141,14
892743,2,3,66,467
892747,2,3,66,220
892756,2,3,66,174
892766,2,3,66,258
892779,2,3,66,258
892788,2,3,66,174
892791,2,3,66,293
892796,2,3,66,220
892801,2,3,66,184
892802,2,3,231,68
892821,2,3,66,220
892836,35,2,70,119
892899,2,3,66,467
892910,2,3,5|66,9|226|442
892916,2,3,66,226|348
892927,11,3,205,135
892931,2,3,66,363
892940,2,3,66,442
892969,2,3,66,348
893016,2,3,66,174
893024,2,3,66,174
893055,2,3,66,442
893075,2,3,66,174
893099,2,3,66,321
893115,2,3,66,184
893147,2,3,66,351
893164,2,3,66,337
893167,2,3,66,311
893174,2,3,66,331
893214,2,3,141,14
893221,2,3,215,646
893222,11,3,205,354
893236,2,3,66,351
893237,2,3,66,346
893240,2,3,66,346
893261,2,3,66,348
893286,2,3,66,174
893291,34,3,205,155
893312,2,3,66,258
893335,2,3,23,48
893337,2,3,66,363
893361,2,3,66,467
893369,2,3,66,226
893373,2,3,66,258
893400,2,3,202,269
893407,2,3,66,325
893417,2,3,66,184
893421,2,3,66,220
893429,2,3,66,462
893450,11,3,205,385
893453,11,3,205,135
893458,2,3,66,260|467
893461,2,3,66,196
893473,2,3,66,321
893478,2,3,182,393
893480,2,3,66,174
893482,2,3,66,226
893483,2,3,66,462
893484,2,3,66,348
893493,34,3,205,354
893498,2,3,66,142
893515,2,3,66,226
893518,2,3,66,174
893520,2,3,23,48
893524,2,3,66,220
893587,2,3,68,335
893613,2,3,63,480
893622,2,3,66,442
893627,2,3,66,174
893629,2,3,66,340
893638,2,3,66,462
893650,2,3,3,49
893659,2,3,66,447
893695,2,3,66,351
893714,2,3,66,447
893732,2,3,66,351
893742,2,3,66,174
893744,2,3,66,462
893763,2,3,66,462
893765,11,3,62,135
893805,2,3,66,220
893813,2,3,66,258
893837,2,3,66,184
893839,2,3,66,220
893853,2,3,66,442
893861,34,3,205,155
893888,2,3,194,38
893900,2,3,66,174
893906,2,3,66,340
893912,2,3,66,346
893919,2,3,66,174
893929,2,3,99|198,208|766
893933,2,3,55,174
893941,2,3,66,184
893948,37,1,69,844
893974,2,3,66,314
893975,2,3,239,359
893989,2,3,66,435
894002,2,3,66,321
894033,2,3,66,220
894036,37,1,69,761
894037,11,3,205,385
894041,2,3,66,462
894055,2,3,66,174
894065,2,3,66,254
894088,2,3,66,447
894091,2,3,66,467
894095,2,3,46|66,172|442
894103,2,3,66,448
894119,2,3,66,220
894142,2,3,66,348
894149,2,3,66,322
894205,2,3,66,462
894261,2,3,66,174
894272,2,3,19,38
894286,37,1,69,573
894304,37,1,69,664
894316,2,3,66,311
894359,2,3,66,260
894402,2,3,221,134
894415,2,3,71,0
894439,2,3,66,258
894450,2,3,66,356
894464,2,3,66,174
894467,2,3,66,174
894468,2,3,66,174
894484,2,3,66,258
894496,2,3,66,174
894508,2,3,66,331
894633,2,3,149,290
894638,2,3,66,293
894642,11,3,205,354
894652,2,3,66,348
894656,2,3,66,174
894688,2,3,66,363
894717,37,1,69,761
894730,2,3,66,174
894747,11,3,205,135
894756,2,3,66,220
894778,2,3,66,462
894783,11,3,66,337
894797,34,3,205,385
894812,11,3,4|205,0|385
894832,2,3,66,321
894838,2,3,66,462
894849,11,3,205,354
894852,2,3,66,462
894870,2,3,66,311
894886,34,3,66,226
894908,11,3,205,354
894911,2,3,66,348
894915,2,3,66,314
894920,2,3,66,318
894941,2,3,66,356
894942,2,3,66,348
894967,2,3,66,174
894972,2,3,66,311
894975,2,3,66,442
894993,2,3,66,174
895000,2,3,66,174
895001,2,3,66|231,48|174
895025,2,3,66,174
895029,2,3,66,348
895044,2,3,103,45
895052,2,3,66,348
895075,11,3,205,135
895084,37,1,69,793
895102,2,3,66,325
895121,2,3,66,174
895131,2,3,66,348
895144,2,3,66,448
895146,2,3,63,480
895190,2,3,66,174
895196,2,3,23,48
895197,2,3,66,331
895235,2,3,215,646
895255,11,3,205,135
895266,2,3,3,65
895322,37,1,69,612
895345,2,3,46,172
895352,34,3,66,337
895354,2,3,66,288
895364,37,1,69,834
895389,2,3,221,134
895390,2,3,66,322
895423,11,3,205,135
895442,2,3,66,340
895450,2,3,66,226
895464,2,3,66,321
895478,11,3,205,354
895485,2,3,66,340
895488,2,3,66,337
895496,2,3,66,314
895504,2,3,66,311
895529,2,3,66,318
895546,2,3,66,348
895548,2,3,66,174
895550,2,3,66,442
895561,2,3,66,448
895583,2,3,66,174
895588,2,3,27,418
895608,11,3,205,354
895628,2,3,66,174
895643,2,3,66,348
895654,11,3,205,155
895676,2,3,66,442
895678,2,3,66,442
895719,2,3,66,174
895723,2,3,66,448
895724,2,3,66,174
895726,2,3,66,321
895736,2,3,115,957
895741,2,3,66,174
895743,2,3,66,337
895759,11,3,205,155
895776,26,0,215,780
895827,2,3,66,363
895847,2,3,66,174
895853,2,3,66,174
895862,2,3,66,435
895871,2,3,60,74
895877,2,3,66,363
895882,2,3,66,189
895886,11,3,205,354
895902,2,3,66,258
895908,2,3,66,318
895929,2,3,66,189
895930,2,3,66,153
895934,2,3,66,311|356
895947,2,3,66,174
895961,2,3,66,337
895963,2,3,66,174
895982,2,3,66,174
895989,2,3,30,11
895993,2,3,66,348
895996,2,3,66,311
896000,2,3,66,254|447
896019,2,3,66,220
896027,2,3,66,346
896041,17,1,133,31
896046,2,3,66,174
896079,2,3,66,324
896086,11,3,205,135
896129,2,3,46,171
896130,2,3,66,174
896163,18,2,119,0
896189,2,3,66,442
896197,2,3,66,348
896211,2,3,66,184
896219,11,3,205,354
896225,2,3,66,337
896255,2,3,66,254
896256,2,3,23|133,17|48
896260,2,3,66,220
896265,2,3,192,21
896298,2,3,104,45
896307,11,3,205,385
896311,2,3,66,321
896320,2,3,191,376
896338,11,3,205,135
896356,2,3,66,356
896411,2,3,66,442
896413,2,3,66,174
896439,2,3,215,646
896459,2,3,66,442
896462,2,3,66,442
896468,2,3,66,442
896473,2,3,66,220
896489,2,3,66,348
896492,2,3,66,174
896503,2,3,66,348
896542,11,3,205,155
896546,2,3,91,48
896568,11,3,205,155
896583,2,3,66,447
896585,2,3,66,321
896588,2,3,66,462
896594,2,3,66,226
896618,2,3,66,462
896632,2,3,66,260
896636,2,3,215,646
896650,2,3,66,288
896651,2,3,66,448
896674,2,3,23,48
896691,11,3,205,135
896711,2,3,66,174
896724,11,3,66|205,348|354
896726,2,3,66,322
896743,11,3,205,339
896748,2,3,66,174
896756,2,3,66,337
896769,2,3,66,442
896772,2,3,66,258
896796,11,3,205,385
896807,2,3,66,174
896808,2,3,66,184
896814,2,3,66,442
896821,2,3,66,348
896825,2,3,66,448
896828,34,3,205,135
896832,2,3,168,44
896837,2,3,66,174
896850,2,3,66,142
896863,2,3,66,174
896883,2,3,198,208
896886,2,3,66,258
896975,2,3,66,442
897007,2,3,66,258
897011,2,3,66,220
897016,2,3,66,174
897017,2,3,66,174
897029,11,3,205,354
897039,2,3,23,48
897106,2,3,66,356
897120,2,3,154,196
897128,2,3,158,718
897142,2,3,66,322
897157,2,3,66,174
897184,2,3,66,288
897193,2,3,66,174
897214,2,3,66,435
897216,2,3,66,403
897233,2,3,66,346
897234,2,3,66,331
897235,11,3,205,354
897264,2,3,66,260
897271,2,3,66,467
897295,25,2,66,348
897329,2,3,66,184
897346,2,3,66,258
897357,2,3,66,142
897415,2,3,66,196
897417,2,3,66,293
897420,2,3,66,459
897422,2,3,66,260
897425,2,3,66,447
897432,11,3,66,174
897450,2,3,66,346
897457,2,3,66,351
897541,2,3,66,346
897599,2,3,133,31
897635,2,3,46,171
897671,2,3,103,45
897674,2,3,66,174
897682,11,3,205,135
897690,2,3,182,416
897713,2,3,66,348
897732,11,3,119,0
897763,2,3,66,174
897777,2,3,215,646
897789,2,3,66,153
897803,11,3,205,135
897810,2,3,66,348
897830,48,2,70,47
897835,2,3,66,189
897843,2,3,198,208
897859,2,3,198,208
897876,2,3,66,174
897878,2,3,66,174
897912,2,3,66,356
897930,2,3,66,174
897946,2,3,66,258
897956,2,3,66,258
897987,2,3,66,462
898006,2,3,66,348
898007,2,3,66,220
898061,2,3,66,335
898063,2,3,66,174
898092,2,3,66,174
898095,2,3,66,462
898097,2,3,66,311
898126,34,3,205,354
898132,2,3,66,226
898165,2,3,66,442
898185,27,2,167,51
898189,44,2,119,0
898190,2,3,27,418
898210,25,2,205,155
898217,2,3,66,363
898236,2,3,66,442
898247,2,3,66,403
898248,2,3,66,324
898282,11,3,205,135
898295,11,3,214,119
898301,2,3,66,174
898312,2,3,66,314
898335,2,3,66,258
898338,2,3,66,184
898349,2,3,66,356
898361,2,3,66,258
898386,2,3,205,135
898407,2,3,231,68
898414,2,3,66,143
898422,11,3,205,135|411
898427,2,3,66,351
898431,2,3,62|215,135|885
898452,2,3,66,346
898481,2,3,66,318
898547,2,3,198,408
898553,2,3,66,220
898584,2,3,66,348
898599,2,3,66,184
898610,2,3,66,174
898612,2,3,66,226
898621,2,3,66,174
898648,11,3,205,354
898649,2,3,66,448
898667,2,3,66,174
898672,2,3,131,322
898682,11,3,55,30
898689,2,3,66,174
898698,2,3,66,331
898703,2,3,66,340
898718,2,3,66,462
898732,2,3,66|231,81|174
898736,2,3,66,318
898740,2,3,66,174
898753,2,3,66,392
898756,2,3,66,174
898766,2,3,66,184
898791,2,3,66,442
898798,2,3,66,348
898802,2,3,55|191,23|376
898805,2,3,66,322
898821,2,3,66,335
898835,2,3,66,348
898857,2,3,66,220
898868,2,3,66,442
898887,2,3,66,196
898891,2,3,66,198
898895,2,3,66,220
898901,2,3,66,442
898934,2,3,66,403
898952,2,3,66,346
898983,2,3,66,356
898984,2,3,66,331
898993,2,3,66,442
899037,11,3,205,354
899039,11,3,205,135
899045,11,3,205,354
899061,2,3,66,348
899068,2,3,66,174
899073,2,3,48,424
899086,2,3,66,174
899104,11,3,69,655
899131,2,3,66,174
899153,2,3,66,346
899158,2,3,66,311
899167,2,3,66,331
899173,2,3,66,196
899174,2,3,66,174
899211,2,3,66,174
899212,2,3,71,0
899239,37,1,65,0
899254,11,3,205,354
899262,2,3,63,451
899273,2,3,66,351
899274,11,3,205,135
899278,2,3,66,311
899293,2,3,66,184
899297,2,3,66,174
899312,2,3,66,196
899314,37,1,69,907
899330,2,3,66,174
899334,2,3,66,254|258
899345,2,3,66,258
899346,2,3,66,184
899347,2,3,66,174
899348,2,3,66,174
899349,2,3,66,447
899363,2,3,194,38
899379,2,3,198,153
899385,37,1,69,655
899390,2,3,66,174
899399,2,3,66,363
899432,11,3,205,354
899448,2,3,66,174
899466,2,3,154,196
899475,2,3,66,258
899485,2,3,66,356
899499,2,3,66,184
899503,11,3,205,354
899510,37,1,69,675
899515,2,3,66,314
899518,2,3,66,318
899532,11,3,205,354
899538,2,3,66,351
899560,2,3,12,790
899571,2,3,66,184
899587,2,3,66,351
899597,2,3,66,337
899630,2,3,181,238
899654,2,3,66,153
899673,2,3,66,220|435
899676,37,1,69,727
899698,2,3,66,348
899714,34,3,205,155
899723,2,3,66,174
899732,2,3,66,226|348
899772,2,3,66,348
899814,2,3,66,331
899820,37,1,69,567
899845,2,3,66,348
899863,2,3,66,448
899868,11,3,205,354
899906,2,3,66,220
899908,2,3,66,174
899918,2,3,66,363
899931,13,1,46,172
899944,2,3,66,363
899948,2,3,66,311
899955,37,1,69,819
899969,2,3,63,480
899974,37,1,69,672
899981,2,3,66,174
899982,2,3,66,174
899993,2,3,66,462
900023,2,3,66,220
900029,13,1,46,244
900035,2,3,66,174
900073,34,3,205,354
900079,2,3,66,314
900094,2,3,66,335
900098,2,3,66,254
900101,11,3,205,155
900103,2,3,66,220
900189,2,3,66,246
900194,11,3,205,354
900212,2,3,66,258
900267,2,3,66,462
900270,2,3,66,337
900294,2,3,66,442
900297,2,3,55,23
900327,34,3,205,135
900336,2,3,66,321
900362,43,2,231,70
900396,2,3,66,311
900417,2,3,66,462
900443,2,3,66,220
900447,2,3,66,184
900451,2,3,66,174
900469,2,3,66,337
900475,2,3,69,878
900490,2,3,50,772
900513,11,3,205,354
900542,11,3,205,155
900549,43,2,231,81
900577,2,3,66,293
900597,11,3,205,385
900605,43,2,231,58
900611,2,3,130,759
900626,2,3,66,174|226
900643,2,3,66,260
900645,2,3,66,331
900652,2,3,66,321
900665,2,3,66,403
900685,33,2,194,38
900695,2,3,66,293
900710,2,3,66,184
900729,2,3,66,174
900735,2,3,0,435
900786,11,3,231,68
900794,2,3,19,38
900803,2,3,66,174
900817,2,3,66,220
900819,2,3,66,153
900836,37,1,69,913
900862,37,1,69,941
900875,2,3,66,174
900888,2,3,66,442
900912,2,3,66,220
900976,2,3,66,363
900983,2,3,66,174
900987,2,3,66,288
901000,2,3,66,258
901021,2,3,36,279
901022,2,3,66,337
901039,2,3,69,627|1010
901071,2,3,66,351
901083,2,3,66,447
901088,2,3,66,311
901109,2,3,66,174
901115,11,3,205,330
901150,2,3,66,220
901159,2,3,66,174
901179,2,3,66,331
901211,2,3,48,23
901221,2,3,66,220
901229,13,1,46,245
901232,2,3,66,220
901242,2,3,66,153
901244,2,3,66,254
901245,2,3,66,294
901252,2,3,66,403
901276,18,2,10,0
901311,11,3,205,411
901321,2,3,66,260
901328,2,3,66,462
901348,2,3,5|54,9|58
901357,11,3,205,330
901359,11,3,205,354
901370,2,3,66,174
901376,2,3,82,608
901402,2,3,66,318
901407,2,3,66,258
901426,2,3,66,153
901430,2,3,66,363
901436,2,3,66,346
901456,2,3,66,174|346
901510,2,3,66,322
901517,37,1,69,784
901520,2,3,66,174
901524,2,3,66,442
901543,2,3,66,174
901566,11,3,205,354
901589,2,3,46,172
901600,2,3,66,356
901612,2,3,66,174
901615,2,3,66,149
901647,2,3,66,288
901666,2,3,66,258
901667,2,3,66,392
901668,2,3,66,318
901675,2,3,179,410
901684,2,3,66,174
901691,37,1,69,761
901694,2,3,66,403
901744,2,3,19,38
901748,2,3,66,462
901760,2,3,66,363
901772,2,3,66,321
901801,2,3,66,174
901847,11,3,205,354
901868,2,3,66,174
901879,2,3,230,395
901906,2,3,66,174
901911,2,3,66,462
901931,11,3,66,337
901934,2,3,48,424
901972,2,3,66,174
901979,11,3,205,411
901991,2,3,66,174
902003,2,3,66,318
902005,2,3,66,331
902035,2,3,66,174
902089,11,3,205,155
902092,2,3,66,220
902116,2,3,66,442
902122,2,3,66,403
902126,2,3,66,226
902133,2,3,66,174|447
902148,2,3,66,442
902171,2,3,119,0
902186,2,3,66,174
902236,2,3,66,254
902237,2,3,230,395
902241,2,3,77,977
902281,2,3,66,351
902302,2,3,66,351
902325,2,3,66,348
902338,2,3,66,337
902350,2,3,163,12
902355,25,2,194,38
902357,2,3,119,0
902364,2,3,66,293
902409,2,3,66,331
902443,2,3,66,174
902483,2,3,66,311
902496,2,3,66,311
902516,2,3,66,442
902536,2,3,66,174
902544,2,3,66,258
902547,11,3,205,385
902552,2,3,66,220
902555,2,3,66,348
902578,2,3,66,348
902588,2,3,66,442
902589,2,3,66,220
902626,2,3,66|133,24|220
902636,2,3,66,220
902675,11,3,205,155
902676,2,3,66,226
902678,2,3,66,220
902680,2,3,66,174
902710,2,3,66,318
